Planta,Puesto,Analisis
4,Supervisor de Toolmakers II - Nivel 3,Analisis
4,Supervisor de Toolmakers II - Nivel 4,Analisis
4,Practicas Profesionales,Analisis
1,Separador de Partes - Nivel 1,Analisis
1,Separador de Partes - Nivel 2,Analisis
2,Separador de Partes - Nivel 1,Analisis
2,Separador de Partes - Nivel 2,Analisis
1,Coord Tecnico de Moldeo (IR),Analisis
2,Coord Tecnico de Moldeo (IR),Analisis
1,Ensamblador - Nivel 1,Analisis
1,Ensamblador - Nivel 2,Analisis
1,Ensamblador - Nivel 3,Analisis
1,Ensamblador - Nivel 4,Analisis
1,Ensamblador - Nivel 5,Analisis
2,Ensamblador - Nivel 1,Analisis
2,Ensamblador - Nivel 2,Analisis
2,Ensamblador - Nivel 3,Analisis
2,Ensamblador - Nivel 4,Analisis
2,Ensamblador - Nivel 5,Analisis
1,Mezclador de Resinas,Analisis
2,Mezclador de Resinas,Analisis
1,Mezclador de Resinas Sr.,Analisis
2,Mezclador de Resinas Sr.,Analisis
1,Operador Universal - Nivel 1,Analisis
1,Operador Universal - Nivel 2,Analisis
1,Operador Universal - Nivel 3,Analisis
1,Operador Universal - Nivel 4,Analisis
2,Operador Universal - Nivel 1,Analisis
2,Operador Universal - Nivel 2,Analisis
2,Operador Universal - Nivel 3,Analisis
2,Operador Universal - Nivel 4,Analisis
1,Tecnico de Moldeo III (IR),Analisis
2,Tecnico de Moldeo III (IR),Analisis
1,Tecnico de Set Up "I" (IR),Analisis
2,Tecnico de Set Up "I" (IR),Analisis
1,Tecnico de Set Up "III" (IR),Analisis
2,Tecnico de Set Up "III" (IR),Analisis
1,Operador de Maquina - Nivel 1,Analisis
1,Operador de Maquina - Nivel 2,Analisis
1,Operador de Maquina - Nivel 3,Analisis
2,Operador de Maquina - Nivel 1,Analisis
2,Operador de Maquina - Nivel 2,Analisis
2,Operador de Maquina - Nivel 3,Analisis
1,Control de Produccion (IR),Analisis
2,Control de Produccion (IR),Analisis
1,Asist de Sup de Ensamble (IR),Analisis
2,Asist de Sup de Ensamble (IR),Analisis
1,Asistente de Supervisor Sr IR - Nivel 1,Analisis
1,Asistente de Supervisor Sr IR - Nivel 2,Analisis
1,Asistente de Supervisor Sr IR - Nivel 3,Analisis
2,Asistente de Supervisor Sr IR - Nivel 1,Analisis
2,Asistente de Supervisor Sr IR - Nivel 2,Analisis
2,Asistente de Supervisor Sr IR - Nivel 3,Analisis
1,Tecnico de Procesos,Analisis
2,Tecnico de Procesos,Analisis
1,Tecnico de Moldeo I (IR),Analisis
2,Tecnico de Moldeo I (IR),Analisis
1,Tecnico de Moldeo II (DD),Analisis
2,Tecnico de Moldeo II (DD),Analisis
2,Asist de Sup de Ensamble (FX),Analisis
2,Tecnico en Pintura,Analisis
2,Aprendiz de Pintor,Analisis
2,Coordinador Técnicos CNC,Analisis
2,Operador CNC (FX),Analisis
2,Operador Universal (FX) - Nivel 1,Analisis
2,Operador Universal (FX) - Nivel 2,Analisis
2,Operador Universal (FX) - Nivel 3,Analisis
2,Operador Universal (FX) - Nivel 4,Analisis
2,Pintor I,Analisis
2,Pintor II,Analisis
2,Pulidor (FX),Analisis
2,Tecnico "II" CNC,Analisis
2,Sup. de Produccion "II"(FX),Analisis
2,Tecnico de Moldeo I (HCM),Analisis
2,Separador de partes (HCM) - Nivel 1,Analisis
2,Separador de partes (HCM) - Nivel 2,Analisis
2,Coord Tecnico de Moldeo (HCM),Analisis
2,Mezclador de Resinas (HCM),Analisis
2,Mezclador de Resinas Sr. (HCM),Analisis
2,Operador Ops Secundarias (HCM),Analisis
2,Operador Universal (HCM) - Nivel 1,Analisis
2,Operador Universal (HCM) - Nivel 2,Analisis
2,Operador Universal (HCM) - Nivel 3,Analisis
2,Operador Universal (HCM) - Nivel 4,Analisis
2,Surtidor de Materiales (HCM),Analisis
2,Tecnico de Set Up "III" (HCM),Analisis
2,Tecnico de Set Up "I" (HCM),Analisis
3,Asistente Control Produccion,Analisis
3,Tecnico de Procesos,Analisis
3,Coord Tecnico de Moldeo (DD),Analisis
3,Asist de Sup de Ensamble (DD),Analisis
3,Limpiador de Moldes (DD),Analisis
3,Ensamblador - Nivel 1,Analisis
3,Ensamblador - Nivel 2,Analisis
3,Ensamblador - Nivel 3,Analisis
3,Ensamblador - Nivel 4,Analisis
3,Ensamblador - Nivel 5,Analisis
3,Mezclador de Resinas (DD),Analisis
3,Mezclador de Resinas Sr. (DD),Analisis
3,Operador Universal (DD) - Nivel 1,Analisis
3,Operador Universal (DD) - Nivel 2,Analisis
3,Operador Universal (DD) - Nivel 3,Analisis
3,Operador Universal (DD) - Nivel 4,Analisis
3,Separador de Partes - Nivel 1,Analisis
3,Separador de Partes - Nivel 2,Analisis
3,Surtidor de Materiales (DD),Analisis
3,Tecnico de Moldeo I (DD),Analisis
3,Tecnico de Moldeo II (DD),Analisis
3,Tecnico de Moldeo III (DD),Analisis
3,Tecnico de Set Up "I" (DD),Analisis
3,Tecnico de Set Up "III" (DD),Analisis
3,Auxiliar Control de Produccion,Analisis
